2, 5
5, 2
2, 12
12, 2
2, 15
15, 2
2, 3
3, 2
2, 26
26, 2
2, 18
18, 2
2, 164
164, 2
2, 8
8, 2
2, 64
64, 2
3, 21
21, 3
3, 42
42, 3
3, 67
67, 3
3, 132
132, 3
3, 208
208, 3
3, 72
72, 3
3, 10
10, 3
3, 41
41, 3
3, 56
56, 3
3, 36
36, 3
3, 13
13, 3
3, 80
80, 3
3, 149
149, 3
3, 69
69, 3
3, 113
113, 3
3, 15
15, 3
4, 11
11, 4
4, 5
5, 4
4, 45
45, 4
4, 27
27, 4
4, 38
38, 4
4, 7
7, 4
4, 6
6, 4
4, 25
25, 4
4, 17
17, 4
4, 115
115, 4
4, 61
61, 4
5, 12
12, 5
5, 24
24, 5
5, 110
110, 5
5, 23
23, 5
6, 40
40, 6
6, 61
61, 6
6, 161
161, 6
6, 7
7, 6
6, 32
32, 6
6, 205
205, 6
6, 20
20, 6
6, 108
108, 6
6, 50
50, 6
6, 44
44, 6
6, 11
11, 6
6, 17
17, 6
7, 86
86, 7
7, 68
68, 7
7, 125
125, 7
7, 75
75, 7
7, 211
211, 7
7, 29
29, 7
7, 99
99, 7
7, 71
71, 7
7, 43
43, 7
7, 70
70, 7
7, 11
11, 7
7, 17
17, 7
7, 122
122, 7
7, 140
140, 7
7, 22
22, 7
8, 9
9, 8
9, 14
14, 9
9, 153
153, 9
10, 127
127, 10
10, 35
35, 10
10, 16
16, 10
10, 95
95, 10
10, 60
60, 10
11, 41
41, 11
11, 55
55, 11
11, 85
85, 11
11, 25
25, 11
11, 45
45, 11
11, 121
121, 11
11, 146
146, 11
11, 137
137, 11
12, 195
195, 12
12, 73
73, 12
12, 159
159, 12
12, 37
37, 12
12, 109
109, 12
13, 72
72, 13
13, 82
82, 13
13, 54
54, 13
13, 62
62, 13
13, 178
178, 13
13, 15
15, 13
13, 67
67, 13
14, 174
174, 14
14, 66
66, 14
14, 65
65, 14
15, 21
21, 15
15, 42
42, 15
15, 67
67, 15
15, 80
80, 15
15, 209
209, 15
15, 69
69, 15
15, 132
132, 15
15, 56
56, 15
15, 72
72, 15
15, 208
208, 15
15, 113
113, 15
15, 149
149, 15
16, 19
19, 16
16, 28
28, 16
16, 95
95, 16
16, 83
83, 16
16, 196
196, 16
16, 20
20, 16
16, 108
108, 16
16, 92
92, 16
17, 22
22, 17
17, 48
48, 17
17, 81
81, 17
17, 135
135, 17
17, 150
150, 17
17, 142
142, 17
17, 30
30, 17
17, 18
18, 17
17, 44
44, 17
17, 57
57, 17
17, 152
152, 17
18, 57
57, 18
18, 81
81, 18
18, 114
114, 18
18, 48
48, 18
19, 185
185, 19
19, 98
98, 19
19, 88
88, 19
19, 32
32, 19
19, 112
112, 19
19, 141
141, 19
20, 128
128, 20
20, 125
125, 20
20, 108
108, 20
20, 92
92, 20
20, 50
50, 20
20, 74
74, 20
20, 204
204, 20
20, 205
205, 20
21, 25
25, 21
21, 132
132, 21
21, 126
126, 21
21, 50
50, 21
21, 69
69, 21
21, 43
43, 21
22, 86
86, 22
22, 68
68, 22
22, 27
27, 22
22, 211
211, 22
22, 121
121, 22
22, 59
59, 22
22, 30
30, 22
22, 71
71, 22
22, 77
77, 22
22, 122
122, 22
22, 140
140, 22
23, 166
166, 23
23, 26
26, 23
23, 111
111, 23
23, 112
112, 23
23, 28
28, 23
23, 167
167, 23
23, 165
165, 23
24, 145
145, 24
24, 49
49, 24
24, 118
118, 24
25, 130
130, 25
25, 107
107, 25
25, 148
148, 25
25, 45
45, 25
25, 34
34, 25
25, 146
146, 25
25, 29
29, 25
26, 164
164, 26
26, 46
46, 26
26, 28
28, 26
27, 79
79, 27
27, 34
34, 27
